brand,model,engine_type,fuel,transmission,km,price,year,type
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2549000,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2469000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,2099000,2026.0,autojarov
Škoda,"Superb,",,Diesel,Automatic,107755.0,390000,2019.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,325566.0,200000,2020.0,aaaauto
Hyundai,"Tucson,",,Petrol,Manual,153756.0,260000,2018.0,aaaauto
Hyundai,"Tucson,",,Petrol,Manual,110296.0,360000,2019.0,aaaauto
Škoda,"Octavia,",,Diesel,Automatic,86729.0,430000,2022.0,aaaauto
Toyota,"RAV4,",,Diesel,Manual,123574.0,310000,2016.0,aaaauto
Kia,"Sportage,",,,Manual,100955.0,200000,2015.0,aaaauto
Ford,"Mondeo,",,Diesel,Manual,153400.0,200000,2016.0,aaaauto
Škoda,"Octavia,",,Diesel,Manual,230073.0,120000,2013.0,aaaauto
Škoda,"Octavia,",,Diesel,Manual,124318.0,230000,2018.0,aaaauto
Hyundai,"Tucson,",,Diesel,Manual,215972.0,220000,2019.0,aaaauto
Dacia,"Duster,",,,Manual,80854.0,230000,2022.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,29915.0,1120000,2024.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,134628.0,290000,2018.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,161212.0,470000,2019.0,aaaauto
BMW,"X5,",,Diesel,Automatic,166344.0,510000,2017.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,181756.0,440000,2019.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,159948.0,430000,2019.0,aaaauto
Hyundai,"Tucson,",,Diesel,Manual,139842.0,230000,2016.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,207305.0,230000,2015.0,aaaauto
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,2159000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,1845000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,2219000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,2139000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,2159000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,1879000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,2109000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,1949000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,2389000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,2399000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,2169000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,2189000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,2199000,2026.0,autojarov
Audi,Q7 Sline TDI 210kW quattro tiptronic,,nafta,Automatic,0.0,2049000,2026.0,autojarov
Ford,FOCUS COMBI,1.5 TDCI,nafta,Manual,208316.0,144900,2016.0,autojarov
Škoda,OCTAVIA COMBI STYLE 110 kW DSG,1.5 TSI,benzín,Automatic,39329.0,629900,2023.0,autojarov
Škoda,FABIA COMBI STYLE 70 kW,1.0 TSI,benzín,Manual,151344.0,269900,2021.0,autojarov
Volkswagen,"ID.3 Pure Performance 110 kW, kap.45 kWh",,elektro,Automatic,67103.0,419900,2021.0,autojarov
Mazda,CX-5 2.5i Skyactiv Automat 4x4,2.5I,benzín,Automatic,131000.0,489900,2018.0,autojarov
SEAT,TARRACO FR 2.0 TDI 200K 4WD DSG,2.0 TDI,nafta,Automatic,88417.0,719900,2021.0,autojarov
Škoda,"Karoq,",,Petrol,Automatic,163126.0,430000,2022.0,aaaauto
Kia,"Sportage,",,Diesel,Manual,164777.0,150000,2013.0,aaaauto
Seat,"Leon,",,Diesel,Automatic,119894.0,230000,2020.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Manual,246662.0,340000,2018.0,aaaauto
Tesla,"Model 3 Std Range Plus 55kWh ,",,,Automatic,448.0,480000,2021.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,220719.0,585000,2019.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,146402.0,650000,2019.0,aaaauto
BMW,"X3,",,Diesel,Automatic,161663.0,350000,2016.0,aaaauto
Audi,"A6,",,Diesel,Automatic,86265.0,280000,2013.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,146040.0,440000,2017.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,189482.0,590000,2020.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,167694.0,350000,2018.0,aaaauto
Opel,"Vivaro,",,Diesel,Manual,82219.0,510000,2022.0,aaaauto
Ford,"S-Max,",,Diesel,Manual,122634.0,210000,2017.0,aaaauto
Volkswagen,"Arteon,",,Petrol,Automatic,97023.0,360000,2018.0,aaaauto
Volkswagen,"Tiguan,",,Diesel,Automatic,177734.0,340000,2017.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,107755.0,390000,2019.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,325566.0,200000,2020.0,aaaauto
Hyundai,"Tucson,",,Petrol,Manual,153756.0,260000,2018.0,aaaauto
Hyundai,"Tucson,",,Petrol,Manual,110296.0,360000,2019.0,aaaauto
Škoda,"Octavia,",,Diesel,Automatic,86729.0,430000,2022.0,aaaauto
Toyota,"RAV4,",,Diesel,Manual,123574.0,310000,2016.0,aaaauto
Kia,"Sportage,",,,Manual,100955.0,200000,2015.0,aaaauto
Ford,"Mondeo,",,Diesel,Manual,153400.0,200000,2016.0,aaaauto
Škoda,"Octavia,",,Diesel,Manual,230073.0,120000,2013.0,aaaauto
Škoda,"Octavia,",,Diesel,Manual,124318.0,230000,2018.0,aaaauto
Hyundai,"Tucson,",,Diesel,Manual,215972.0,220000,2019.0,aaaauto
Dacia,"Duster,",,,Manual,80854.0,230000,2022.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,29915.0,1120000,2024.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,134628.0,290000,2018.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,161212.0,470000,2019.0,aaaauto
BMW,"X5,",,Diesel,Automatic,166344.0,510000,2017.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,181756.0,440000,2019.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,159948.0,430000,2019.0,aaaauto
Hyundai,"Tucson,",,Diesel,Manual,139842.0,230000,2016.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,207305.0,230000,2015.0,aaaauto
Škoda,"Karoq,",,Petrol,Automatic,163126.0,430000,2022.0,aaaauto
Kia,"Sportage,",,Diesel,Manual,164777.0,150000,2013.0,aaaauto
Seat,"Leon,",,Diesel,Automatic,119894.0,230000,2020.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Manual,246662.0,340000,2018.0,aaaauto
Tesla,"Model 3 Std Range Plus 55kWh ,",,,Automatic,448.0,480000,2021.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,220719.0,585000,2019.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,146402.0,650000,2019.0,aaaauto
BMW,"X3,",,Diesel,Automatic,161663.0,350000,2016.0,aaaauto
Audi,"A6,",,Diesel,Automatic,86265.0,280000,2013.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,146040.0,440000,2017.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,189482.0,590000,2020.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,167694.0,350000,2018.0,aaaauto
Opel,"Vivaro,",,Diesel,Manual,82219.0,510000,2022.0,aaaauto
Ford,"S-Max,",,Diesel,Manual,122634.0,210000,2017.0,aaaauto
Volkswagen,"Arteon,",,Petrol,Automatic,97023.0,360000,2018.0,aaaauto
Volkswagen,"Tiguan,",,Diesel,Automatic,177734.0,340000,2017.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,107755.0,390000,2019.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,325566.0,200000,2020.0,aaaauto
Hyundai,"Tucson,",,Petrol,Manual,153756.0,260000,2018.0,aaaauto
Hyundai,"Tucson,",,Petrol,Manual,110296.0,360000,2019.0,aaaauto
Škoda,"Octavia,",,Diesel,Automatic,86729.0,430000,2022.0,aaaauto
Toyota,"RAV4,",,Diesel,Manual,123574.0,310000,2016.0,aaaauto
Kia,"Sportage,",,,Manual,100955.0,200000,2015.0,aaaauto
Ford,"Mondeo,",,Diesel,Manual,153400.0,200000,2016.0,aaaauto
Škoda,KAROQ SELECTION 85 kW,2.0 TDI,nafta,Manual,18470.0,619900,2024.0,autojarov
Audi,Q7 S line 50 TDI quattro,,nafta,Automatic,138204.0,1329900,2023.0,autojarov
Škoda,OCTAVIA TOP SELECTION DSG 110 kW,2.0 TDI,nafta,Automatic,24894.0,709900,2025.0,autojarov
Škoda,OCTAVIA COMBI TOP SELECTION DSG,2.0 TDI,nafta,Automatic,11128.0,714000,2025.0,autojarov
Škoda,"YETI AMBITION 1,6 TDi 77 kW DSG",1.6 TDI,nafta,Automatic,118787.0,199900,2014.0,autojarov
Škoda,FABIA COMBI AMBITION 70 kW,1.0 TSI,benzín,Manual,125494.0,249900,2022.0,autojarov
Škoda,KAMIQ SCOUTLINE 81 kW,1.0 TSI,benzín,Manual,63659.0,449900,2021.0,autojarov
Škoda,KAROQ SPORTLINE 110 kW DSG 4x4,2.0 TDI,nafta,Automatic,11174.0,969900,2024.0,autojarov
Škoda,OCTAVIA COMBI AMBITION 85 kW,2.0 TDI,nafta,Manual,86656.0,439000,2022.0,autojarov
Škoda,OCTAVIA TOP SELECTION DSG 110 kW,2.0 TDI,nafta,Automatic,20091.0,719000,2025.0,autojarov
Honda,JAZZ CROSSTAR 1.5 i-MMD Advance 2025,1.5 I,hybrid,Automatic,0.0,599900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Škoda,"Octavia,",,Diesel,Manual,230073.0,120000,2013.0,aaaauto
Škoda,"Octavia,",,Diesel,Manual,124318.0,230000,2018.0,aaaauto
Hyundai,"Tucson,",,Diesel,Manual,215972.0,220000,2019.0,aaaauto
Dacia,"Duster,",,,Manual,80854.0,230000,2022.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,29915.0,1120000,2024.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,134628.0,290000,2018.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,161212.0,470000,2019.0,aaaauto
BMW,"X5,",,Diesel,Automatic,166344.0,510000,2017.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,181756.0,440000,2019.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,159948.0,430000,2019.0,aaaauto
Hyundai,"Tucson,",,Diesel,Manual,139842.0,230000,2016.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,207305.0,230000,2015.0,aaaauto
Škoda,"Karoq,",,Petrol,Automatic,163126.0,430000,2022.0,aaaauto
Kia,"Sportage,",,Diesel,Manual,164777.0,150000,2013.0,aaaauto
Seat,"Leon,",,Diesel,Automatic,119894.0,230000,2020.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Manual,246662.0,340000,2018.0,aaaauto
Tesla,"Model 3 Std Range Plus 55kWh ,",,,Automatic,448.0,480000,2021.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,220719.0,585000,2019.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,146402.0,650000,2019.0,aaaauto
BMW,"X3,",,Diesel,Automatic,161663.0,350000,2016.0,aaaauto
Audi,"A6,",,Diesel,Automatic,86265.0,280000,2013.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,146040.0,440000,2017.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,189482.0,590000,2020.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,167694.0,350000,2018.0,aaaauto
Opel,"Vivaro,",,Diesel,Manual,82219.0,510000,2022.0,aaaauto
Ford,"S-Max,",,Diesel,Manual,122634.0,210000,2017.0,aaaauto
Volkswagen,"Arteon,",,Petrol,Automatic,97023.0,360000,2018.0,aaaauto
Volkswagen,"Tiguan,",,Diesel,Automatic,177734.0,340000,2017.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,107755.0,390000,2019.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,325566.0,200000,2020.0,aaaauto
Hyundai,"Tucson,",,Petrol,Manual,153756.0,260000,2018.0,aaaauto
Hyundai,"Tucson,",,Petrol,Manual,110296.0,360000,2019.0,aaaauto
Škoda,"Octavia,",,Diesel,Automatic,86729.0,430000,2022.0,aaaauto
Toyota,"RAV4,",,Diesel,Manual,123574.0,310000,2016.0,aaaauto
Kia,"Sportage,",,,Manual,100955.0,200000,2015.0,aaaauto
Ford,"Mondeo,",,Diesel,Manual,153400.0,200000,2016.0,aaaauto
Škoda,"Octavia,",,Diesel,Manual,230073.0,120000,2013.0,aaaauto
Škoda,"Octavia,",,Diesel,Manual,124318.0,230000,2018.0,aaaauto
Hyundai,"Tucson,",,Diesel,Manual,215972.0,220000,2019.0,aaaauto
Dacia,"Duster,",,,Manual,80854.0,230000,2022.0,aaaauto
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Honda,CR-V e:HEV 2.0 i-MMD Advance AWD 2025,2.0 I,hybrid,Automatic,0.0,1079900,2026.0,autojarov
Volkswagen,Touran People 7DSG EVO,2.0 TDI,nafta,Automatic,20018.0,814000,2025.0,autojarov
Audi,A6 Sportback e-tron Performance,,elektro,Automatic,14723.0,1869900,2025.0,autojarov
Volkswagen,Tiguan People 110 kW,2.0 TDI,nafta,Automatic,0.0,975900,2026.0,autojarov
Volkswagen,Tiguan People 110 kW,2.0 TDI,nafta,Automatic,0.0,975900,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW,1.0 TSI,benzín,Manual,0.0,515800,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW,1.0 TSI,benzín,Manual,0.0,515800,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW,1.0 TSI,benzín,Manual,0.0,519300,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW,1.0 TSI,benzín,Manual,0.0,519300,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW,1.0 TSI,benzín,Manual,0.0,519300,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW,1.0 TSI,benzín,Manual,0.0,519300,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW DSG,1.0 TSI,benzín,Automatic,0.0,579800,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW DSG,1.0 TSI,benzín,Automatic,0.0,559300,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW DSG,1.0 TSI,benzín,Automatic,0.0,559300,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW DSG,1.0 TSI,benzín,Automatic,0.0,559300,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW DSG,1.0 TSI,benzín,Automatic,0.0,559300,2026.0,autojarov
Škoda,"Kodiaq,",,Diesel,Automatic,29915.0,1120000,2024.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,134628.0,290000,2018.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,161212.0,470000,2019.0,aaaauto
BMW,"X5,",,Diesel,Automatic,166344.0,510000,2017.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,181756.0,440000,2019.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,159948.0,430000,2019.0,aaaauto
Hyundai,"Tucson,",,Diesel,Manual,139842.0,230000,2016.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,207305.0,230000,2015.0,aaaauto
Škoda,"Karoq,",,Petrol,Automatic,163126.0,430000,2022.0,aaaauto
Kia,"Sportage,",,Diesel,Manual,164777.0,150000,2013.0,aaaauto
Seat,"Leon,",,Diesel,Automatic,119894.0,230000,2020.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Manual,246662.0,340000,2018.0,aaaauto
Tesla,"Model 3 Std Range Plus 55kWh ,",,,Automatic,448.0,480000,2021.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,220719.0,585000,2019.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,146402.0,650000,2019.0,aaaauto
BMW,"X3,",,Diesel,Automatic,161663.0,350000,2016.0,aaaauto
Audi,"A6,",,Diesel,Automatic,86265.0,280000,2013.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,146040.0,440000,2017.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,189482.0,590000,2020.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,167694.0,350000,2018.0,aaaauto
Opel,"Vivaro,",,Diesel,Manual,82219.0,510000,2022.0,aaaauto
Ford,"S-Max,",,Diesel,Manual,122634.0,210000,2017.0,aaaauto
Volkswagen,"Arteon,",,Petrol,Automatic,97023.0,360000,2018.0,aaaauto
Volkswagen,"Tiguan,",,Diesel,Automatic,177734.0,340000,2017.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,107755.0,390000,2019.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,325566.0,200000,2020.0,aaaauto
Hyundai,"Tucson,",,Petrol,Manual,153756.0,260000,2018.0,aaaauto
Hyundai,"Tucson,",,Petrol,Manual,110296.0,360000,2019.0,aaaauto
Škoda,"Octavia,",,Diesel,Automatic,86729.0,430000,2022.0,aaaauto
Toyota,"RAV4,",,Diesel,Manual,123574.0,310000,2016.0,aaaauto
Kia,"Sportage,",,,Manual,100955.0,200000,2015.0,aaaauto
Ford,"Mondeo,",,Diesel,Manual,153400.0,200000,2016.0,aaaauto
Škoda,"Octavia,",,Diesel,Manual,230073.0,120000,2013.0,aaaauto
Škoda,"Octavia,",,Diesel,Manual,124318.0,230000,2018.0,aaaauto
Hyundai,"Tucson,",,Diesel,Manual,215972.0,220000,2019.0,aaaauto
Dacia,"Duster,",,,Manual,80854.0,230000,2022.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,29915.0,1120000,2024.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,134628.0,290000,2018.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,161212.0,470000,2019.0,aaaauto
BMW,"X5,",,Diesel,Automatic,166344.0,510000,2017.0,aaaauto
Škoda,SCALA SELECTION 85 kW,1.0 TSI,benzín,Manual,0.0,513800,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW DSG,1.0 TSI,benzín,Automatic,0.0,553800,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW DSG,1.0 TSI,benzín,Automatic,0.0,579800,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW DSG,1.0 TSI,benzín,Automatic,0.0,579800,2026.0,autojarov
Škoda,FABIA COMBI STYLE 81 kW,1.0 TSI,benzín,Manual,146859.0,259900,2020.0,autojarov
Škoda,SCALA SELECTION 85 kW DSG,1.0 TSI,benzín,Automatic,0.0,579800,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW,1.0 TSI,benzín,Manual,0.0,515800,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW,1.0 TSI,benzín,Manual,0.0,510300,2026.0,autojarov
Škoda,SCALA SELECTION 85 kW,1.0 TSI,benzín,Manual,0.0,510300,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,873500,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,873500,2026.0,autojarov
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",1.5 ETSI,benzín,Automatic,0.0,727000,2026.0,autojarov
Audi,RS Q8 TFSI 441 kW quattro,,benzín,Automatic,55914.0,2449900,2022.0,autojarov
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",1.5 ETSI,benzín,Automatic,0.0,727000,2026.0,autojarov
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",1.5 ETSI,benzín,Automatic,0.0,733000,2026.0,autojarov
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",1.5 ETSI,benzín,Automatic,0.0,733000,2026.0,autojarov
Volkswagen,"T-Roc Life 1,5 eTSI 85 kW 7DSG",1.5 ETSI,benzín,Automatic,0.0,733000,2026.0,autojarov
Škoda,Octavia Combi 63 kW Active,1.2 TSI,benzín,Manual,196460.0,149900,2016.0,autojarov
Volkswagen,GOLF LIFE 6G,1.5 TSI,benzín,Manual,79850.0,399900,2021.0,autojarov
Škoda,KAMIQ MONTE CARLO 110 kW,1.5 TSI,benzín,Manual,11540.0,598000,2025.0,autojarov
Škoda,"Kodiaq,",,Diesel,Automatic,181756.0,440000,2019.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,159948.0,430000,2019.0,aaaauto
Hyundai,"Tucson,",,Diesel,Manual,139842.0,230000,2016.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,207305.0,230000,2015.0,aaaauto
Škoda,"Karoq,",,Petrol,Automatic,163126.0,430000,2022.0,aaaauto
Kia,"Sportage,",,Diesel,Manual,164777.0,150000,2013.0,aaaauto
Seat,"Leon,",,Diesel,Automatic,119894.0,230000,2020.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Manual,246662.0,340000,2018.0,aaaauto
Tesla,"Model 3 Std Range Plus 55kWh ,",,,Automatic,448.0,480000,2021.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,220719.0,585000,2019.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,146402.0,650000,2019.0,aaaauto
BMW,"X3,",,Diesel,Automatic,161663.0,350000,2016.0,aaaauto
Audi,"A6,",,Diesel,Automatic,86265.0,280000,2013.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,146040.0,440000,2017.0,aaaauto
Škoda,"Kodiaq,",,Diesel,Automatic,189482.0,590000,2020.0,aaaauto
Volkswagen,"Passat,",,Diesel,Automatic,167694.0,350000,2018.0,aaaauto
Opel,"Vivaro,",,Diesel,Manual,82219.0,510000,2022.0,aaaauto
Ford,"S-Max,",,Diesel,Manual,122634.0,210000,2017.0,aaaauto
Volkswagen,"Arteon,",,Petrol,Automatic,97023.0,360000,2018.0,aaaauto
Volkswagen,"Tiguan,",,Diesel,Automatic,177734.0,340000,2017.0,aaaauto
Volkswagen,PASSAT ELEGANCE 110 KW,2.0 TDI,nafta,Automatic,23609.0,869900,2024.0,autojarov
Škoda,KAMIQ SELECTION 85 kW DSG,1.0 TSI,benzín,Automatic,0.0,595800,2026.0,autojarov
Škoda,KAMIQ SELECTION 110 kW DSG,1.5 TSI,benzín,Automatic,0.0,685800,2026.0,autojarov
Škoda,KAROQ SPORTLINE 110 kW DSG 4x4,2.0 TDI,nafta,Automatic,0.0,1045000,2026.0,autojarov
Škoda,KAROQ SPORTLINE 110 kW DSG 4x4,2.0 TDI,nafta,Automatic,0.0,1045000,2026.0,autojarov
Volkswagen,Tayron R-Line People 110 kW,2.0 TDI,nafta,Automatic,0.0,1316900,2026.0,autojarov
Škoda,KAMIQ TOP SELECTION 85 kW,1.0 TSI,benzín,Manual,15401.0,494000,2025.0,autojarov
Volkswagen,Tayron R-Line People 150 kW 4MOT,2.0 TSI,benzín,Automatic,0.0,1398900,2026.0,autojarov
Volkswagen,Tayron R-Line People 150 kW 4MOT,2.0 TSI,benzín,Automatic,0.0,1399900,2026.0,autojarov
Volkswagen Užitkové vozy,TRANSPORTER 6.1 KOMBI TDI KR,6.1 KOMBI,nafta,Manual,119163.0,699900,2022.0,autojarov
Škoda,SUPERB COMBI STYLE 110 kW DSG,2.0 TDI,nafta,Automatic,167974.0,479900,2022.0,autojarov
Škoda,FABIA COMBI AMBITION 70 kW,1.0 TSI,benzín,Manual,161297.0,209900,2022.0,autojarov
Škoda,FABIA COMBI AMBITION 70 kW,1.0 TSI,benzín,Manual,148661.0,199900,2022.0,autojarov
Škoda,FABIA TOP SELECTION 85 kW,1.0 TSI,benzín,Manual,29322.0,445900,2024.0,autojarov
Volkswagen Užitkové vozy,Akční Calif Beach Tour PHEV 4MOT,1.5 TSI,hybrid,Automatic,0.0,2149900,2026.0,autojarov
Volkswagen,Touran People 110 kw EVO 7DSG,1.5 TSI,benzín,Automatic,14410.0,769000,2025.0,autojarov
SEAT,Arona 1.0 TSI 81kW XPERIENCE,1.0 TSI,benzín,Manual,26108.0,519900,2023.0,autojarov
Škoda,KAMIQ AMBITION 81 kW,1.0 TSI,benzín,Manual,26110.0,534900,2023.0,autojarov
Škoda,ENYAQ 50 109 KW/ 55 kwh,,elektro,Automatic,45160.0,549900,2022.0,autojarov
Škoda,SCALA AMBITION 81 kW,1.0 TSI,benzín,Manual,27057.0,474900,2023.0,autojarov
Škoda,"Superb,",,Diesel,Automatic,107755.0,390000,2019.0,aaaauto
Škoda,"Superb,",,Diesel,Automatic,325566.0,200000,2020.0,aaaauto
Hyundai,"Tucson,",,Petrol,Manual,153756.0,260000,2018.0,aaaauto
Hyundai,"Tucson,",,Petrol,Manual,110296.0,360000,2019.0,aaaauto
Škoda,"Octavia,",,Diesel,Automatic,86729.0,430000,2022.0,aaaauto
Toyota,"RAV4,",,Diesel,Manual,123574.0,310000,2016.0,aaaauto
Kia,"Sportage,",,,Manual,100955.0,200000,2015.0,aaaauto
